sent	label
~1736v~9328^~5381v6910	1
4616^~5048	0
~2358^5271v~8215^~5064^~8060v~2649^~4161	1
~8794^~2944^2020^3590v6952	0
~4141^8481^~4247v1442^9691^~9202^1807v6017^3184^~8595^~4873v~4767^~2475^1631^~701	1
7935v8657^~4173^~9276v~1241^1821^4944^8612^4148	0
~8074	0
~2922^8866v~9189^~2090^~1923^~2885^~6154v~8406^~3958^3546^~5284^3197v5242^~1238^~1779^~2160^45	0
~7731^3895^~4066^8137v1584v~9214^7369^~5468v~7554	0
6993v363^9822^6859^~8527^~4886	1
3505^4523v5428^5631^~145^~311v~7767^5974^~166^~2281^~6773v~2768^~2829^~9290^~2401^9660	1
~9157^~4936^9316v~2739^~9713^5216v7857^9200^~9706	0
~8266^~1742^7845	0
~9778^~8733^2192v640^~4336^3693^7580^4558	0
4022^8570^~8250^3180v864^103^~6518v~6830^~4389^~6732v4884	1
~459^~2804^~2055^~3167^1985v~5164^1418^4920^3961v~463	1
4588^~8593^5312v3570	1
8752^~1322v~8912^332^2932^1221^5821v~1975^1055^2955	1
~8553^4074^~2877v~5558^7472^2583^2892v~2807^9399^3263^4024^~1392v~7361^9879^1922^3406^~6328v~599^3806^~2911	1
~2114^~8427^~9532^~9320v4542^~7359v7283^~3891v~6721^2295^838^9673v9771^~5936^~5966^4345	1
~5517	1
2456^~7374^2878^~7468v9563^1350v~5576^1416^~2751^5343^~7437v~4970^3353	1
1001^6417^~3428^~7723^~514v3720^876^2210^~9060^~2920v~1468	0
1856^895^~7873	0
9603^~9597^6366^~3675v6291^5466^8288^7298v~540^~7029^4663^~7135^7608v~5505^~3142	0
9968^1062^~7801^~5585v825^~9996^~5602v9272^~1775^~1262v~5939^5176^~9696v6625^4342^8915^~7825	0
~8008^8903^~6483	0
~2841^9303^3375v~9644^963^~4523^7728v~1219^~3351	1
7256v~7700^~5412v~9464^~3714^~3597^4267	0
~3178v2442^8829^~1742^3211	1
4554^~798^1357^93v9446^~1579^~2733v7606^1366^~8229^~5788^~5756v~2531^1877^~7606^~3822	0
~9649^6023v3738^~20^~7522v~1325v~9868^~4606^~2955^4911^~5485v2920^7333^5561^1650^7844	1
7253^8526^5721^~1103	0
8147v~8321^~6871^~2685v~6032^~2949^2149^~1962^4938v7654^6803v3700^5015^~4993	1
3122^~3508v~605^~5254^~53^4007v5072^3474^2620^~9644	0
~2637^~2772v5869^~6698^4720^~8524v~8749^3525^8143^6289^~5177v~876^9282v~2717	1
~3159^~252v~6736^4543v~1154^~3880^5280^5100v~3450v~1676^8296^~8270^6979^~7955	1
~4980^~4368v3636^~8410^~7418^8952	0
~9116v~7225v6274^9411^~9569^~4185^~836v~1441^4752^~939^~5886^~260v5339^7020^~6488^~6825	1
8744^~8683^2101^134v8308^8821^7709^~7534^~6090v~8369^~7048^4626^~7079v1424^6722^1754^~1682v~7694^8794^~5892	0
128v5699^~4636^~6358^2896^2785v~8175^~1927^516^525^~1822v9577^~2778^~1463^5819v~8576^~576	0
5221^7844v~9253^~6728^667^~3028^9099v~2479^7719^~7036^~671^~2321	0
~9243^661^~8811^1987^~4831v~9467^2758v~386	0
4564^~3813^~7174^4045^~7145v9301v2216^~9527^~2390^~6530v~9070	0
8487^~5166^3187^2926	0
2818^~5459^~8920^8980v~6438^3411^~8046v88^7305^~5883^~2208	0
3217^114^8803^~3627^816v~3924^~2673^7369^~3591v~9314^9299^~5488^3588^~5241	0
2687^~4988^~1996^9055^~7989v9556^7512	0
9735^~5732v2251^~5911^~58^~9973^~4841v~9269^6934	0
9547^~5456^582v~370v2161^~1514^~6909v2628^5774v~1598^6631	1
1260^2601v8254^~6670v~5520^8464^5299v~9771^7895^~1838v1323^1964^2410	0
~6505^2471^~2560^1703v1236^~2047^5451^~7636^~3092	0
9250v~7145^8497^~3170v827v~1852^9821^~7777^~70^821	1
~6818^1212^~4811^~9154	0
~3858^5137^~4087^178^3878	0
~6518^~3595v~2518^~5371v3639^9495^8694^~8885v~9813^~8803^1697^5352^~3270v~5980	1
3188^4636^~593^~2557^~1951v~1459^9815v~5026^6730^9768^8463v~7404v7877^4753^~635^~3658^~7424	1
8654^~47^~7265^1340	0
6661^8174^1339^2587v2835v9671^~3513^~7461^~4228v~7505	1
~1321^781	0
~612	1
~9181^2819v4673v8077^~7194^6478	1
9265^~6129^~3408^~8842v4684^8262	1
4430^1166	0
6212^~7310^~9812^~9261^647v~7139^~5378^~907v~9956^9676^8880v~1259^968^~7896^1282	1
~4026^~473v~9119^~4868^9023^41v~8999^8358^8489^9191^~9020v~9759^5478^4418^~2432^2706	1
~2470^~3731^~8020^931^3281v~9452^3206^~556^~2857^9732v3606^3713v9989^5318v~883	1
1932^6709^6078^6434	0
9905v5295^~5030^~3671^2546^8306v402^524^5949^~3981v9770	1
~7949^1670^~2884v~8495^~5288^~7073^8634	0
~1165^~4892^~2429v~3657^~653^8341^~1076v~5053^~5729v~6144^38^~7343^2906	0
9627^4728^7626	1
365^~1623^~342^~2967v~5214^3370^5777v~9233^~8551^8501v4288^8815^~2016^3037^~4150	0
~9767^~353v1640^~8727	0
9174^~977v~152^~3810^~5145^8881v~7804^602^~8535v265^9831^3344^6030v~8496	1
6865^9816v7178^9413^462v1557	1
~9421^~5031^5613^3314v~9715^~8555^~1476^~1716v2005^~7431^1431v~832^4458^~4689	1
~7429v~677^5569v~4528	1
2123^4514^~5630^1269^~6498v5616^~5230^~3400^~780v9031^~987^~2168v5124^8080^5909^~6593	0
~8133v9556^~276^4434v2896^~8772^9790v462^~1273^~3850^7333v~3729^8192^~4759^~3732	0
~6957^~9617^~9515^6195v~764v~356^9097^~9718^9422	1
~1750v8526^5771^~9248v9701v~9997^6695	1
~8549^~8743^~8935^~5325^~2529v462^2941^~2532v4507^5595^~3400	1
2562^4601v~5360^6704^~6367^~2369v~4789^~425^~6717^~5078^~5061	1
~835^~1941v596^~5216^605^8392v3723^~291^~6128^~2160v5566^6565^~3085^7313v~2918^~2755^~5924^~9842^~6031	1
5510^9973^~3072	0
7467^6883^~8532v6951^~8397v~4186^8672^~8651^~5851^2828	0
~8980v~6081^~4628^~3133^~1580^926v6040^2002v~9904^~2910v~9853^~3514^8081	1
~6381^5806^8528^~2036^6564v6146	1
5461^~2419^4894^1782^2088v3233^~2167^~8793^8320v~8865^~822^~6635^5031	1
~8628^3953v1091^~2911	1
~9240^~3467^5968	0
~2970^4174^~9940v~2543^5202^~7647^~4726^~7817v~8156^5506v8781^~7029^5836^1561	1
2908v~529^4972^1691^5313v~9843^~6978^7940^4510^~4970	1
5340^~5358^~7547v~5458^1742^~5909v4057v2545^~5830^~7291^~19	1
~9964^2141^605v~7891^~4231v7006^7303^217^~2020v~4501^~7120^6172v4227^6880	1
~5577^~8509^2665^6486^2652	0
~1006^~6921^~2809^692^660v~8403^419^~5555^~592v7743^355^~2078v6926^~6441^~866^7374^~9999v~3682^~4486^~9149	0
4563^7028^~6029^~4977v7813^~3286v~4097^~6469^~9414v~7577^~6845v6251^2374	1
~3393v8013^4594^7829v~7377^8312	1
7642^~7200^~7556^~262v~433^1878^~1361v8479	1
~2946^8846v~4641v7064^1103v~2900^~4520^~2801^~8278	0
~8959^9934^1230^7025v~5864v8592^6131^~5505^~1445^8726v~8066^4698v8390	0
9328^9350^~3935v~4674^~7682^3715	0
~5443^~8626^8340^~3682v~8149v3966^~11^~5743^~4376^~5332v1524^~8816^~5289^~1128v1410	1
~2258v~5370v2040v9398^5864^7365v6465^~246^~1351^~1075^2192	1
6924^6930^9974^432^~9739v~4886v~1235^~9196^~8661v6137^9149^~7476^8486^~4050	1
~5728^~5012v~6199^~7347^~9995v~5212^9761^~9956^~4026	1
~9725^~5676	0
~7001^6931^~1320^2768^623v~4644v2703^~8681^~9023v3953^9923^1468^1879	0
~9101^~5886^5781^~4275v~6733^~8705^1076^1975	0
~7530v4209^~4931^~5988^~2442^848v9886v~8381^9191	1
407^~6802^~6919^2311^~8194v~516^~9415^~1124v~5055^451^~9637^5032v736^8404v7346^6594^~7173^~2799^~9183	0
4016v~8241^~1736^~8915^~7302^6472v1516^~4143^2383^5482v796^~5868^~6810v5141^~7064^6225	1
1901^~4045^725^118^~5390v2816^3298^1201^~3943v~3981^~2828	1
~4662^3575^~2392^~2046v3726v2541^986	1
~4394v~3370^9076^~2668v3451^6541^~4947^~400	1
~9040^4119^3513v~4073^~6310^1744^8323v9941^1819v~3111	1
~8878v6257^~5633^~784^~6126^1098	0
~3333^1325^17	0
~2989^~7289^~5079^~5357v9157v~7889^~5788^~6810^5208	1
~6943^3784^~8638	0
6403^8350^2170^~9005	0
~6148^2041^4211^~8657^~2122v5133v1623^~727^~8843^4396^~6320	0
~2962^~7924v~3479^3248v~9513^~6449^8934^7036^6884v~4536^1946^~5387	1
~813^3799^~3444^~7519v~6120^~4180^5738^~5915^~8040v7228^~655^~6356v3931^7782^2814v6011^~9918^~1086	1
~714^3009^9954^~5772^~8569	0
6238^~6663^~6310^~3361^~4610v3146^~4902	1
~5659^~6298v2274v~9752^~6399v4280v~9417	0
~5323^5528^7238^~6952v3709v~1003^~982^4793^~3457	1
~1742v~5073v~2000^3066^~4215v~1483v~1994^2510	1
~474^~8506^~2957v~339^~213^~3200^7496^7842v~9670^~4345^2255^~2572	1
1280^9372^3208^~9267v9267v9552^4493^8647v5658^9860^~7006^~8893^8223v7721^5413^~9761^~9718^~4034	1
~6826^~3237^735^9065^~7570v6147^4212v~5804^~976^~5791^~9344v9196^~4296	0
1064^6439	0
~4076^7754^~4695v1755v9824v~8647^~6313^~9924	1
9178^~2197^~354v9911^8725^~2085v3393^~50^7749^9412v6207^8397^~3286	1
124^~7376^~3555^~2755v7915^~1862^1815^5107	0
~2245^4883^~9531v~996^~9117	1
6593^~2199^~1161v~8733v5307	0
~2727^~2710^~9636^~7^3321v8597^5109^~8153^~5050^~1572	0
5353	0
5098^6068^7621v2315^~8792^1940^2452	0
7847v~6286^8043v~7637^~2763	1
~1163^~3879^~6796^~1720^7378v~5098^~6933^3978^~4262^137v~7186^~6518^4552v~3621^8619^7811^3336^8412	0
7169^9444^~2633	0
4298^~3342^~4977^~2992v748^~1953^3166^~5369^~9248v1416^~2131^3648^8882^5462v1512^7278	1
3943^4286^~2037^5423v7647^~9441^7516^~2364^~1714	0
~192v~5299^2970^~5515v~3975^~1707^~730^7769v8430	1
~5122^892^~5114^6472^6310v8193^~5512^~4217^7532^~4312v~1083v~8861^~8730^~8391^7495^8309v~7775^9870^6266^5586^5895	1
5253^1463^~5640^~376^3705v3442v~9281v~3462^~9913^~5696v~7037^~7842	1
5853	1
268^~4417^5233^4007^3389v~8640^~730^7450^~8324v~7655^~8215^1074v~9715^~136^3245	0
6183^6175^2885^8406^5492v~7924^4559^~3283^~5835^3080v~3177v2790	1
~5378^6001^8372	1
1532v~2240^7915^~6744^~5040^6088v7501^9548^~3596^4150v7632^6048^9661^~3339^5083	1
~7359^~8008^~4102v8559^~1876^~1401^~5571v8326^1083	0
9573^~2368^3436^2738v~9272^4219^4006v2680v~8728^~9926	1
2041v~1492^~9114^~7374^~4428^4283	0
~7860^6300^~7363^~6787v6325^8325v~4173^4917^7787v~7630^7900	1
~995v~4981^~1020^4307^~4821v~7050^~8837^~415v4770v2780^~4565^3335	1
7034^~6352	0
5148^~1321^939^~3255v5954^3871^~119^6349^~2888	0
5643^~4586v8697^~2397^~7218^8156^~120v7820^~108^~7343^~4477^~3757v1464^1960^6918^~1750v1406^5322	1
4920v~670^7892^~6284	1
3555^~6039^~7902^7891^~1482	0
2776^6553^6295v~1133v2981^5233^~2704^~3000^7734v~5580v~5551^~7026^8573	1
482v1614^~6725^~8562^~2724^~6652	0
2890^9815^~7746^~9416^~1086v8972^~7591v~7607^6895^4323^3292v9619v9083^9313^~2112^7376^~1922	1
~2960^243v9848v242^1298^8062v8153^5979^~7025^2210	0
2791^~9229^~2042v4318v~8234^~9392^219^~7455v~7813^249v9862	1
7449^3269v~934^7324^2400^3432^467v~5171v8454^2623^~6184	0
~5499^~2017v5388^~3818^~5755^2559	0
2913^~9312^~6788^~9278^4708v8558^4354^~751v~9487^~4544v1839^~5962^9112v8532^~235^~5665^~2788^~3563	1
~3606^2587v~4794^6962^7432^7948v2159^~2261v9446^4209^~1959v4318^4497^~627^~5117^6361	0
~2886^~6971^~1615^~601^~5651	0
~6876^~8166^~2698v8481	0
911	0
~5367	1
8316^~8571^3199v7757v49^~5726v~4229	1
~7889^~3388v~7141^311v862^~4516^~6320^~1865^~8519	0
5234^~2011^7428v8472v961v~9183^~7870	1
~1239^6091^~2296^9240	0
~4562^~1059	0
760^297^5703v~8182^~9346v~7563^7479^7815^1330v4170^3271^1341^4012^~380v5847	1
~2502^~4091^3897	1
~9771^~9081^9064^~2120v~4794^~9839^~2722^4135v~8680^9650^8949^9755v6439^~7728^8669^~6270^~803v9097^~4485^~4766^~9805^2613	0
~4481^1671^~2798^6150v~8802^~212v9867^7608^~3179^~2157^2640v147^~1388^7063^1937^3614	1
3182^1978^7841v7612^~3496^~9772^9865v3001^4132^2276v6196^4558	1
1383^~8067^1811v~8348^~3699^8932^733v~5151v~9912	1
~5157v9320^6988v9699^~3280^8473v2710^8667^9904^~1374^~6427	1
~3901^8717v8907^3500^784^~8325v6869^7804^9669v~9430^9044^6640^~495^5259	1
1665^~9669v5346^5458^~3115^~4902^7458v~4730v9709^6155^1514	1
6029^2069^5438v2953^9084^7920^3440^2902v~264^7221^4665v3351^~1404^3173^~7725v3895^1823^~5989^3815^~9411	1
~7988^~9083^5499	0
6616^4230^~9719^4866v1735^~1023^~9159^9006^~6528v~9450^5178	1
3792^~7428^1486v~7499^~5969^~2738^~8464^~2239v~7359^~3599v~2753^3864^~3693^9404	1
~5689v1839^6460^8472v~9875^~1310v~3871^~1879^~4297v5253^3255^~7893^~4253	1
2785^~6843^~1113v~2633^5574^8971^~5445^~7219v~900^~3125v~9925^6270^4071v7161	0
~6681^3487^~996^5059	0
~5230^~5365^~4449^~8605	0
~704v~8388v6741^7801^3770^~7422	1
9310^9117v4736^~6010^~1906v~2113^~3595^4491^~6710	0
~9085^~489^8617	0
2074^1531^~2977^~6003^~5748v~5236^~6240v5434^3479^946^1759v~4256^9379^~4170v~1084^~357^7624^4914^~8194	1
~359^2777^4092v~6199^~3339^2918^916^~277v~1286^6561^~6068^6129v~4895^~3299^~2674^~1052^~566	1
5802v~8294^~7497^9236^9146^7394v9670v~2477v~2132^~6158^2467^3358	0
~4885^~7287^~7772^~3480	0
600v~2140^~5858^7140^1452^3450	1
~5401^2385^~5969^~1203^2528	1
~975^386^~7556^503v7217^~9889^303^~4276^7299v~1896^972v~2233^801^6235^~6264^~7322v~5760^~618^7170^3923	1
~9711^4096^~2409	0
6822^6378^~1864v3708^1254v~9256	1
3827v~5608^5963^~1648^2109^808	0
~2813^~2605^~53	0
~3109^~9685^4472v~940^4016^6633^~182v~9710^7938	0
768^~1079^5104v7540v~9384^~3656^7758^~1667v2497^~6974v326	1
1383^~5811^1701^~5567	0
~8901^~7278^8007^8518^~8435v4182^1345^~1549^3739^~4979v~8239^~8955^~3611^4871	0
4665^~3217^212v1925^~9330^~4278^~6173^9568v4836v2595^2482^~2759v~4681^16^4634^~1331^3255	1
8664^9980^1376^~387^~8272	0
~4234^5723^~8587v6656^3380^~9007v5648v4776^505^8304^4515^~6991v8403^4065	0
3267^~6511v~9059^~8054^~3767	0
~7979^318^~353^3755^~9445v9498^4867^~8814	1
6487^8462^7619^4909^2177v8375v7182	1
~4366v7975^5854v4616^~4648^~2797^~70v~6828^~1749^4065^~2509^7559v~7196^4922	1
~2588^~22^~195^9469^8099v8504^5733^7291v9894^~163^8498^~8761v~4123^~4735v1032^8319	1
6366^7931^~5136v~3884^8415v7205^~9456^~1398^~580^6731	0
~8814^~9265	1
4755^~5613v5725^3906^~2396^1170v5078^~3197^~4558^4880v6619^~5357^~7677^~7836^8018	0
~7704v5270^2234v~97	1
~6428^~2031^~9926^~3635v~8296^2505^~8461v~5684^~5205^3168^7044	1
6117^~7332v4037^~7125^~6047^~534v~9485^9901^6546^8404^5252v1266^~583	1
6700^8371v~2139^5388^1065v3501^~5534^~1051^6322v5047^~3495^~807^7119	0
4840^4004^~117^~5610v5768^~197^427^~7041v3736	0
8765^3453^~7535^~5538^2950v~9469^~8262^4955	0
781^~3480v1537^~2726^~5961v~987v4762^5356^3226^8321^1623v4701^388^7312^8856^~2977	0
8040^2339^~4727v2339^7710	0
~1464^8215^~1014^4357v~640^~9505^~5881v~9192^~1266^5377^5174^~8947	0
2031^4096v~7468^~9711^~7239^~2162^~9645	1
~4216v5037^~455v~8211^3584^~7287v7450^~9899^2914^~4647	1
~9634v4294^7356^~772^3635	0
~3485^~1061^~7123^8776v398^1085v7216^~5772^8843^~4926v~526	1
1247^~1079^~5093^~2681^2488v~1642^~1684^~5642^8407^~6049	0
3711^5723^~7198^8524v9820^~4862^3100^4406^~4671v3415^~9532^~1159v4159^~2902	1
9578^567^~4998v4666^~255^6427^~1127^~5077v6519^~4220^~8906^~2258^~6899v1673^~1625^5168	0
2748^7674^~77v6700^7564v3843^5435^5455^3852^2440	0
2532^~1231^2129^8221v~8518	0
6594^~6364^7680^~6341^2615v1732^~3447^5955v~1965^~419^~9514v6310^6265^5554^~3635^~9306v~9879	1
5636^3809	0
6589v840^3205^6985	0
4219v9228v5376v959^~6088v4303^5856^3833^~2504^~383	1
~6534^1393v~5322v~5067^~8163^2851^4358v~3818^6828^3138^9126^~435	0
~8780^3094^~2232^7790v1030v3864^8996^~7434^~7612v~520v~1149	1
~5972^~6061v~8077v7251^4293^~9002	1
~420^3724^~8408v6226^~4469^~6105^3265v~561^~4743v1673^~147	1
~1979^~4981^~9604^~803v~3901^~3153	0
6141^7207^~577^~8211v7957^~1901v~9310^~7420^2388^~1002v~4884^1385^~9669^4187	1
5294^5266^~3445^7474^~2028v2989^3954^8016v~241^8602v4235	1
~2857^~9266^6492^8690v5215v~1818^~2527^5898^~5292	0
~3469^1911^~9927^9330v2712^~5151v~9570^~5688^~2120^5477^8198v~6712^~8896^~5257^6532	0
~8481^8855^~6429^1136v~3526^~5138^723	1
4868^3993^3524^2816v~3780^6642^2105^6386^~109v3798^4195^~3324^3857v~7618^8513^~4125v~8976^6777^~6751^~5025^5479	0
~4656^~4316^5977^8134v8460^~3854^~3612^~2713^~859v3624^~7861v132^~2027v~5358^~4298^5982^1486	0
4086^~2721^~9767^~4257v9306^7960	0
5365v~5406	1
~2276v~8138^~8450^3379^~6006v~3988^~2687^4906v~2299^~1730^5324^~7188^2004	0
6073^~9962^2909^8322v~3158^8674^7812^3232v8984^5751^6944v~1246^~774^4698v4813^7941^7219^5170	1
1597^~4387^5071^2642v~515^1760^1331^~2778^~959v~286^2008^9076^~8888^~2630v5971^~7373^2542^5860v35	1
~7845v~594^4544^3912v~6861^4407v~4281^6270^~7424^7909	1
~5294^~3341v~9631v~3548^~8026^~7724^3777v6840^~3527^6896v6517^3453^~635^~6626	1
~8645	0
5719^~6512v3260^~362^~631^4230v6413	1
~5009^1764	0
~7021^~2751^~7639^3771v3128^2089^3715^~2757^9006	0
~7905^~5914^~1020	0
~4199^~4999^~245v~5541^~3940v~2041^8316v~887^3306^~9263v~6470^5040^~2961^425^5048	1
4740^7501v3486^1354^~9947^~4671v~8901^3786v~2440v~2043^1738^~7642^~1038	1
~7753v~8210^~3834v5622^~8314^~8293^1892	0
5832^1579^~3535^~9159^~9585v9696	1
~3464^~3589^~6710v~5790v6104v6672^~5179v~22^3936^~1703	1
~3164^2298^~6190^~4722v~8171^~7560v1939^1621^9544v~984^1589^~6217^~6113v~8221^~5496^8361^2423^~3833	0
8615v2784^~6476^4022v~7550^6303^5177^~3318v~4953v3877	1
~3935^~748	0
1680^~8324^2534^5749^4307v~5946^2530^1000^3174^~304v4957^~5517	1
~7769^~5933^3055^~7502v~9809^9185^810^4885	1
~963^4505^4744v3597^2721v~3811^9204	1
~2086v7844^~5863^2447v~5844^3036^~370v~803^~8648^250v769^9522	1
~5429^~6209v~5781^~9313^~7781v~2692^~7965v~852	1
1005^4246^~4549^~4514^~2865v~9341^9399^~9722v1697^7984^241v2647	1
8810^~3104v~3231	0
5339^~2981^2940^6746v~6943^~924^2808	1
8914v8431^~6552^~3836^6649^~9763v1870^4883^4855^8506v~2542^~8892v6226^~8629	0
7839	0
435^~632^3708^~8701v~2769	0
4246^1243^3486^6847^~8193	0
~5126^8959^~6825^~9500^3666v~353^9132^~9544v~7141v9490^~3725^~6666^~6043^2094	0
5148^3588v~3659^~3454v~3001^3570^9604^~8528^~7656v~2238	0
7315^3696^7001^~6060v8803^~7666^~1692^6138^~2106v~6613^3985	0
~8262v~3727^732^5079v7392v~1404^3315^1025^980v~3014^5892	1
3819^4803^~286^~2434^5364v2229^~9735^~9979^~8855	0
~4152^~1802^~8074^739	0
9773^8423^~9704^5269v~6455^~8414v~3227^~4444^9194^~5772v~5351^5161^~8766^~2401	0
~7639^~4442^~9159	0
1244^5580	0
~3808^~3228^~4628v1111^~2487^2462^7652^~4551v4524	1
~2758^~9932^~2762^8605v9530^~124v9014v~3652^~7072^~3174	1
8673v~2669v5188^6828	1
9165^8825^~8854v5963v~8076^4580^~7794v~1704^~4491^3407	1
6609^~5194^~8801^1149	1
5056^5214^~3666^~8662^8967	0
2216v6878	1
~9145^~1384v8098^9184^1426^~2582^~8537v~1844^1400^5532^2149v7948^~5375^6451v~2459^~5514	0
~3321^3745^9115v~4006^2240v~8464^~8536^2810^9519v~5322^5282	0
420^~4167^~6278v~192^~2962^~1968^~8958v~8767^~2589^~2503^~9562^~9314v166^~7689^~1168v~6104^~5789^~5949	1
7920^~6749^~8758^6218^9215v~5710^~6552v6008^3776v~503^5666^5055^~1347^5827	1
5556^~2652^2820v~5958^~1945^6068^9283^~6875v9897^7546^~7569v4332	0
5997^8658^6836^1068v9836^~8610	0
~7913^3858^~4341	1
~4917v~1081^6186^1174^9636^2645v265^~8562^2380v~8749^9324	0
6370^~7644^245	0
~595v2469^~6382^1198^9000	1
~9202^~9138^3143^2632^8948v8037^~8054^~1456^~6418^1148v~7373^6745	0
991^~7611^~4833^~7289v8156^5500^2309^4393v3222^3609^6566	0
1948^~5933v~2689^3128^~6770^8845v7546^~8693^2230v~2690^~5590^23v9223	1
~8996v9844^~1028^9213^4690^~7270v~5394^5720v~4645^~6467v~1230	1
2328^3301v9126^~7596^~7884v5306^8309^9965^~6609^247v~1640v~1173^2670^~5920^~1662^3633	1
1141v~8359^3424^~4417^~8303^8526v3809^~496^485v844^~20	1
5906^9351^5356^~9696v1211^3925^955^~4531^4670v~3202^9889^~6459v3475^9255^~1767^~5546^~7109v~5221	0
6600v4099^8560v9633^4275^~626v~4580^8990^4128v6778^~1606	1
~920^~3099^7587v6643^~4917	0
9457^1927^7830v3977^2981^6057^4968v~2971^6664^~4481^~6844v~2797	1
~1849^~9781^~9203^~5882^1612v8982^8390^879^964v5423^~6872^5909v304^~8715v572	0
3495^2187^3667v9905^~7454^~533^~6722v~7702^~6924	1
4948^~4052^8943v4858^2607	1
6484v1874^~7829^~8296^~5317v1973^1289^9896^~2346v6052^3425^~7790	1
~1675^5400^897v2904^479^~969v8128v7603^~1674^~7239^4456^1536	1
987^4048	1
~5476^2064^~8117^730^72v~6560^~9971	1
~52^~2252^~9589	0
3040^~7987v~8542v7882v~3541^~9337^5802^~3239v6903^~2589	1
266^~7261^4066^5348v2888^4236^~4804^~6250^~2354v~3300v~2600	1
~6178^6904^9125^7144^~174v~9886^~8979^~8426v3674v6009^9870v9771^~9274^4691^~5499	1
2151^~9642v4587^2607^4973v6557^~6299^9373^~8893v1491^6423v~9502^2908^~9121^2213	0
7159^6895^1856^~2181v4637v~8260^~6554^~7548^~2506^~1266v~5006^~1485^~3267^~9397^6873	0
9101^~4962^~8861^~1335	0
3316^~3087v~1994^4741^~7071^6003^~5519v1614^~5716^7894^1667	0
7679^~5102^~3558^~1580	1
8944^5962^~4862^~8497	0
630^4881^~9730^2328v~3020^2762^~8215^1193v6290^8199^5679^8170v~1443^~7542^1999^~7142^~6615	0
804v~1245^~2824v9494^~191^~172^~8452^~3620v~5145^~1356^5338^~48^~8383v7127^6013^~290^~8355	1
~9066v5812^3203^1766^3855^363v1227^~7257^3098^353^8559v~2319^9046^~3776^~8279v~4971^1650^~5610^~5831^~613	1
~2781^~2175^~5706^~8947v~2109^~6794^9769v9060v9945^~4804^1725^2579^411	1
~2944^~6256v~3782^1057v8434^~3913^~2373	0
~6992^~6231^~8977v3505v~5750^~1016^~6191^~4481^156v~4722^~2972^2120v6565^1442^7711	0
3503^3204^6655^~8288^~3909v5097^~2086v8086^~660^~4096v2522^~6170v~7998^~9675	1
6098v3088^~8279	1
~5277^~9497^~718^803^752v~513^407^~4856v~7066^~1046v6430^~2871^4902^~8551	0
852	1
~9186^264v~5841^~652^~1172	0
~3196v~7711^607^1758v~7917	0
~8934^~7148^3218^~8939	0
~2529^~1167^7794^9751^3080v~3363^~3073v~57	1
~9352^~129v~2590v3446^~1243^1130^3380^7801	1
~9856^4217^8249^1345	0
2406^8462^~4414v1860^3681^8598^~2558v1419^2197	0
1008^2066v~3018^~146^~502^~2958^1793v~5454	0
~9576^~1115^~7074v~5788^6592^9135^6115v5615^~7928v7073^9026^~2341^7511	1
4^8759^682^~7259^~8199v8388^7549^2894v8937^2401^279v~5245^7786^~5671^~785	0
9478^9956^3878^7679^5716v~739^6023^~3121	1
~8270^6076^598^~9344v7383^~5817v~462^2139^4042^2149v1665^3400^1656^~7590^~6936	0
~2461^~2223	0
~4988^~7307^2196^~411v~9650^~1340^~7284v~9875v~7171^~8313^~9544	1
4305^2633^7816	0
~6907v~8483^1267	1
3369^5133^6481v550^5324^528^~7971v~1310^~7589v9941^~1902^~2327	0
3771v~6522v~178^~9175^572	1
4797^1505^3708^2295^347v~7455^6344^~5785v~9859^5731^8718^~1527^3350	0
~2567^~3497v~3528^6311v~7596^8310v~3419^5795	1
8112^~155^9928v1078^~7612^~7048^~6118^445v3655^~8646^8562	0
~2173^5590^~5769^~106	0
3350v~3033^128	0
~7908^8604^6682^~1974v9195^9598^~3933^2150^1642v~4980^~4588^~6847v~7931^2752^2715^~3682v~6497^4188^6505	0
~8262^~8839^~7589^~5496v~5506v~4557^~2582v4703^681v~7286^9015^1434^~3259	1
4947^~2621v~1866^6153v~8916^9323^5270^~575	0
~5118v~9252^~7126^~634^~6956^~5371v~6909^8594	0
5901^3754^7133^4735^~5444v3739v9377^336^9263^6605^594v~3441^~957^7389v~9204^2761^6054^~1730	1
104^3139^2645	0
7762^~6604^4721^~3946^4570v7760^~2418v3386^94	0
~6194^1296^6107v7617^~9431^9528v3608^~2138	0
8116^~7663^2944^8232^~7170v1197^4448	0
888^~4820^~6606v~3251v~6019^~6172v~694^7811^~9007^~7094	1
~5077^4647^~7655v~1932^9586^6907^~3511^~1527v8629^~6467^5825^~3728^~7821v7030^7582^9309^~308^~9248	0
~7508^~8078^3837v5861^~3456^~4762^8371^8711	0
~3010^9715^8616v2609	1
3474v8512^~8596^2821^~1175^~337v8554v~7625^~5973^9040^8153v~4425^2147	0
5463^8900^6555v9130^2835^4337v~1685^9187^~6811v~2662^~889^1641^242v4984^7032	1
8654^9547^~1479v4438^~9551^~9402^~4839	0
~6567^2411^~129v~7237^5710^~9354^~4784v4426v8021^~6707^9709^3282^~2740	0
7918^3572^9546v9545^7267v~516^4783^~327v5829^~1665^~1444^6440v~1490	1
9419v2439^~5818^~384^~7763	0
~4980^~3602^852^~617^521v150^~8791	0
~6947^~8385^~4678^8954^~9263v8970	1
8638v2126^3298^~2630v~1836^~7877^~7254	1
